#GBE_ID	pop
HC980	related
HC980	others
HC981	white_british
HC981	non_british_white
HC981	african
HC981	s_asian
HC981	related
HC981	others
HC982	white_british
HC982	non_british_white
HC982	african
HC982	s_asian
HC982	e_asian
HC982	related
HC982	others
HC983	white_british
HC983	non_british_white
HC983	s_asian
HC983	related
HC983	others
HC984	white_british
HC984	non_british_white
HC984	african
HC984	s_asian
HC984	related
HC984	others
HC985	white_british
HC985	non_british_white
HC985	african
HC985	s_asian
HC985	related
HC985	others
HC986	white_british
HC987	white_british
HC987	non_british_white
HC987	african
HC987	s_asian
HC987	e_asian
HC987	related
HC987	others
HC988	white_british
HC988	non_british_white
HC988	related
HC988	others
HC989	white_british
HC989	non_british_white
HC989	related
HC989	others
HC98	white_british
HC98	non_british_white
HC98	african
HC98	s_asian
HC98	related
HC98	others
HC990	white_british
HC990	non_british_white
HC990	african
HC990	s_asian
HC990	e_asian
HC990	related
HC990	others
HC991	white_british
HC991	non_british_white
HC991	african
HC991	s_asian
HC991	e_asian
HC991	related
HC991	others
HC992	white_british
HC992	non_british_white
HC992	african
HC992	s_asian
HC992	related
HC992	others
HC993	white_british
HC993	non_british_white
HC993	african
HC993	s_asian
HC993	related
HC993	others
HC994	white_british
HC994	non_british_white
HC994	african
HC994	s_asian
HC994	related
HC994	others
HC995	white_british
HC995	non_british_white
HC995	related
HC995	others
HC996	white_british
HC996	non_british_white
HC996	african
HC996	s_asian
HC996	related
HC996	others
HC997	white_british
HC997	non_british_white
HC997	african
HC997	s_asian
HC997	e_asian
HC997	related
HC997	others
HC998	white_british
HC998	non_british_white
HC998	related
HC998	others
HC999	white_british
HC999	non_british_white
HC999	related
HC999	others
HC99	white_british
HC99	related
HC99	others
HC9	white_british
HC9	non_british_white
HC9	related
HC9	others
INI100010	white_british
INI100010	non_british_white
INI100010	african
INI100010	s_asian
INI100010	e_asian
INI100010	related
INI100010	others
INI100150	white_british
INI100150	non_british_white
INI100150	african
INI100150	s_asian
INI100150	e_asian
INI100150	related
INI100150	others
INI100160	white_british
INI100160	non_british_white
INI100160	african
INI100160	s_asian
INI100160	e_asian
INI100160	related
INI100160	others
INI100170	white_british
INI100170	non_british_white
INI100170	african
INI100170	s_asian
INI100170	e_asian
INI100170	related
INI100170	others
INI100180	white_british
INI100180	non_british_white
INI100180	african
INI100180	s_asian
INI100180	e_asian
INI100180	related
INI100180	others
INI100190	white_british
INI100190	non_british_white
INI100190	african
INI100190	s_asian
INI100190	e_asian
INI100190	related
INI100190	others
INI1001	white_british
INI1001	non_british_white
INI1001	african
INI1001	s_asian
INI1001	e_asian
INI1001	related
INI1001	others
INI100200	white_british
INI100200	non_british_white
INI100200	african
INI100200	s_asian
INI100200	related
INI100200	others
INI100210	white_british
INI100210	non_british_white
INI100210	african
INI100210	s_asian
INI100210	e_asian
INI100210	related
INI100210	others
INI100220	white_british
INI100220	non_british_white
INI100220	african
INI100220	s_asian
INI100220	e_asian
INI100220	related
INI100220	others
INI100230	white_british
INI100230	non_british_white
INI100230	african
INI100230	s_asian
INI100230	e_asian
INI100230	related
INI100230	others
INI100250	white_british
INI100250	non_british_white
INI100250	african
INI100250	s_asian
INI100250	e_asian
INI100250	related
INI100250	others
INI100270	white_british
INI100270	non_british_white
INI100270	african
INI100270	s_asian
INI100270	e_asian
INI100270	related
INI100270	others
INI100290	white_british
INI100290	non_british_white
INI100290	african
INI100290	s_asian
INI100290	e_asian
INI100290	related
INI100290	others
INI100300	white_british
INI100300	non_british_white
INI100300	african
INI100300	s_asian
INI100300	e_asian
INI100300	related
INI100300	others
INI10030500	white_british
INI10030500	non_british_white
INI10030500	african
INI10030500	s_asian
INI10030500	e_asian
INI10030500	related
INI10030500	others
INI10030510	white_british
INI10030510	non_british_white
INI10030510	african
INI10030510	s_asian
INI10030510	e_asian
INI10030510	related
INI10030510	others
INI10030520	white_british
INI10030520	non_british_white
INI10030520	african
INI10030520	s_asian
INI10030520	e_asian
INI10030520	related
INI10030520	others
INI10030530	white_british
INI10030530	non_british_white
INI10030530	african
INI10030530	s_asian
INI10030530	e_asian
INI10030530	related
INI10030530	others
INI10030600	white_british
INI10030600	non_british_white
INI10030600	african
INI10030600	s_asian
INI10030600	e_asian
INI10030600	related
INI10030600	others
INI10030610	white_british
INI10030610	non_british_white
INI10030610	african
INI10030610	s_asian
INI10030610	e_asian
INI10030610	related
INI10030610	others
INI10030620	white_british
INI10030620	non_british_white
INI10030620	african
INI10030620	s_asian
INI10030620	e_asian
INI10030620	related
INI10030620	others
INI10030630	white_british
INI10030630	non_british_white
INI10030630	african
INI10030630	s_asian
INI10030630	e_asian
INI10030630	related
INI10030630	others
INI1003063	white_british
INI1003063	non_british_white
INI1003063	african
INI1003063	s_asian
INI1003063	e_asian
INI1003063	related
INI1003063	others
INI1003064	white_british
INI1003064	non_british_white
INI1003064	african
INI1003064	s_asian
INI1003064	e_asian
INI1003064	related
INI1003064	others
INI10030650	white_british
INI10030650	non_british_white
INI10030650	african
INI10030650	s_asian
INI10030650	e_asian
INI10030650	related
INI10030650	others
INI10030660	white_british
INI10030660	non_british_white
INI10030660	african
INI10030660	s_asian
INI10030660	e_asian
INI10030660	related
INI10030660	others
INI10030670	white_british
INI10030670	non_british_white
INI10030670	african
INI10030670	s_asian
INI10030670	e_asian
INI10030670	related
INI10030670	others
INI10030680	white_british
INI10030680	non_british_white
INI10030680	african
INI10030680	s_asian
INI10030680	e_asian
INI10030680	related
INI10030680	others
INI10030700	white_british
INI10030700	non_british_white
INI10030700	african
INI10030700	s_asian
INI10030700	e_asian
INI10030700	related
INI10030700	others
INI10030710	white_british
INI10030710	non_british_white
INI10030710	african
INI10030710	s_asian
INI10030710	e_asian
INI10030710	related
INI10030710	others
INI10030720	white_british
INI10030720	non_british_white
INI10030720	african
INI10030720	s_asian
INI10030720	e_asian
INI10030720	related
INI10030720	others
INI10030730	white_british
INI10030730	non_british_white
INI10030730	african
INI10030730	s_asian
INI10030730	e_asian
INI10030730	related
INI10030730	others
INI10030740	white_british
INI10030740	non_british_white
INI10030740	african
INI10030740	s_asian
INI10030740	e_asian
INI10030740	related
INI10030740	others
INI10030750	white_british
INI10030750	non_british_white
INI10030750	african
INI10030750	s_asian
INI10030750	e_asian
INI10030750	related
INI10030750	others
INI10030760	white_british
INI10030760	non_british_white
INI10030760	african
INI10030760	s_asian
INI10030760	e_asian
INI10030760	related
INI10030760	others
INI10030770	white_british
INI10030770	non_british_white
INI10030770	african
INI10030770	s_asian
INI10030770	e_asian
INI10030770	related
INI10030770	others
INI10030790	white_british
INI10030790	non_british_white
INI10030790	african
INI10030790	s_asian
INI10030790	e_asian
INI10030790	related
INI10030790	others
INI10030810	white_british
INI10030810	non_british_white
INI10030810	african
INI10030810	s_asian
INI10030810	e_asian
INI10030810	related
INI10030810	others
INI10030830	white_british
INI10030830	non_british_white
INI10030830	african
INI10030830	s_asian
INI10030830	e_asian
INI10030830	related
INI10030830	others
INI10030840	white_british
INI10030840	non_british_white
INI10030840	african
INI10030840	s_asian
INI10030840	e_asian
INI10030840	related
INI10030840	others
INI10030850	white_british
INI10030850	non_british_white
INI10030850	african
INI10030850	s_asian
INI10030850	e_asian
INI10030850	related
INI10030850	others
INI10030860	white_british
INI10030860	non_british_white
INI10030860	african
INI10030860	s_asian
INI10030860	e_asian
INI10030860	related
INI10030860	others
INI10030870	white_british
INI10030870	non_british_white
INI10030870	african
INI10030870	s_asian
INI10030870	e_asian
INI10030870	related
INI10030870	others
INI10030880	white_british
INI10030880	non_british_white
INI10030880	african
INI10030880	s_asian
INI10030880	e_asian
INI10030880	related
INI10030880	others
INI10030890	white_british
INI10030890	non_british_white
INI10030890	african
INI10030890	s_asian
INI10030890	e_asian
INI10030890	related
INI10030890	others
INI100310	white_british
INI100310	non_british_white
INI100310	african
INI100310	s_asian
INI100310	related
INI100310	others
INI100330	white_british
INI100330	non_british_white
INI100330	african
INI100330	s_asian
INI100330	related
INI100330	others
INI100370	white_british
INI100370	non_british_white
INI100370	african
INI100370	s_asian
INI100370	e_asian
INI100370	related
INI100370	others
INI100380	white_british
INI100380	non_british_white
INI100380	african
INI100380	s_asian
INI100380	e_asian
INI100380	related
INI100380	others
INI100400	white_british
INI100400	non_british_white
INI100400	african
INI100400	s_asian
INI100400	e_asian
INI100400	related
INI100400	others
INI100410	white_british
INI100410	non_british_white
INI100410	african
INI100410	s_asian
INI100410	e_asian
INI100410	related
INI100410	others
INI100420	white_british
INI100420	non_british_white
INI100420	african
INI100420	s_asian
INI100420	e_asian
INI100420	related
INI100420	others
INI100430	white_british
INI100430	non_british_white
INI100430	african
INI100430	s_asian
INI100430	e_asian
INI100430	related
INI100430	others
INI100440	white_british
INI100440	non_british_white
INI100440	african
INI100440	s_asian
INI100440	e_asian
INI100440	related
INI100440	others
INI100490	white_british
INI100490	non_british_white
INI100490	african
INI100490	s_asian
INI100490	e_asian
INI100490	related
INI100490	others
INI100500	white_british
INI100500	non_british_white
INI100500	african
INI100500	s_asian
INI100500	e_asian
INI100500	related
INI100500	others
INI100520	white_british
INI100520	non_british_white
INI100520	african
INI100520	s_asian
INI100520	e_asian
INI100520	related
INI100520	others
INI100530	white_british
INI100530	non_british_white
INI100530	african
INI100530	s_asian
INI100530	e_asian
INI100530	related
INI100530	others
INI100540	white_british
INI100540	non_british_white
INI100540	african
INI100540	s_asian
INI100540	related
INI100540	others
INI100550	white_british
INI100550	non_british_white
INI100550	african
INI100550	s_asian
INI100550	e_asian
INI100550	related
INI100550	others
INI100560	white_british
INI100560	non_british_white
INI100560	african
INI100560	s_asian
INI100560	e_asian
INI100560	related
INI100560	others
INI100590	white_british
INI100590	non_british_white
INI100590	african
INI100590	s_asian
INI100590	e_asian
INI100590	related
INI100590	others
INI100630	white_british
INI100630	non_british_white
INI100630	african
INI100630	s_asian
INI100630	related
INI100630	others
INI100670	white_british
INI100670	non_british_white
INI100670	african
INI100670	s_asian
INI100670	e_asian
INI100670	related
INI100670	others
INI100710	white_british
INI100710	non_british_white
INI100710	african
INI100710	s_asian
INI100710	e_asian
INI100710	related
INI100710	others
INI100720	white_british
INI100720	non_british_white
INI100720	african
INI100720	s_asian
INI100720	related
INI100720	others
INI100730	white_british
INI100730	non_british_white
INI100730	african
INI100730	s_asian
INI100730	e_asian
INI100730	related
INI100730	others
INI100740	white_british
INI100740	non_british_white
INI100740	african
INI100740	s_asian
INI100740	related
INI100740	others
INI100770	white_british
INI100770	non_british_white
INI100770	african
INI100770	s_asian
INI100770	e_asian
INI100770	related
INI100770	others
INI100800	white_british
INI100800	non_british_white
INI100800	african
INI100800	s_asian
INI100800	e_asian
INI100800	related
INI100800	others
INI100810	white_british
INI100810	non_british_white
INI100810	african
INI100810	s_asian
INI100810	e_asian
INI100810	related
INI100810	others
INI100820	white_british
INI100820	non_british_white
INI100820	african
INI100820	s_asian
INI100820	related
INI100820	others
INI100830	white_british
INI100830	non_british_white
INI100830	african
INI100830	s_asian
INI100830	e_asian
INI100830	related
INI100830	others
INI100840	white_british
INI100840	non_british_white
INI100840	african
INI100840	s_asian
INI100840	e_asian
INI100840	related
INI100840	others
INI100850	white_british
INI100850	non_british_white
INI100850	african
INI100850	s_asian
INI100850	e_asian
INI100850	related
INI100850	others
INI100860	white_british
INI100860	non_british_white
INI100860	african
INI100860	s_asian
INI100860	e_asian
INI100860	related
INI100860	others
INI100900	white_british
INI100900	non_british_white
INI100900	african
INI100900	s_asian
INI100900	e_asian
INI100900	related
INI100900	others
INI100910	white_british
INI100910	non_british_white
INI100910	african
INI100910	s_asian
INI100910	related
INI100910	others
INI100950	white_british
INI100950	non_british_white
INI100950	african
INI100950	s_asian
INI100950	e_asian
INI100950	related
INI100950	others
INI101020	white_british
INI101020	non_british_white
INI101020	african
INI101020	s_asian
INI101020	e_asian
INI101020	related
INI101020	others
INI101090	white_british
INI101090	non_british_white
INI101090	african
INI101090	s_asian
INI101090	e_asian
INI101090	related
INI101090	others
INI101160	white_british
INI101160	non_british_white
INI101160	african
INI101160	s_asian
INI101160	e_asian
INI101160	related
INI101160	others
INI1011	white_british
INI1011	non_british_white
INI1011	african
INI1011	s_asian
INI1011	e_asian
INI1011	related
INI1011	others
INI101230	white_british
INI101230	non_british_white
INI101230	african
INI101230	s_asian
INI101230	related
INI101230	others
INI101240	white_british
INI101240	non_british_white
INI101240	african
INI101240	s_asian
INI101240	related
INI101240	others
INI101250	white_british
INI101250	non_british_white
INI101250	african
INI101250	s_asian
INI101250	e_asian
INI101250	related
INI101250	others
INI101260	white_british
INI101260	non_british_white
INI101260	african
INI101260	s_asian
INI101260	e_asian
INI101260	related
INI101260	others
INI101270	white_british
INI101270	non_british_white
INI101270	african
INI101270	s_asian
INI101270	e_asian
INI101270	related
INI101270	others
INI101310	white_british
INI101310	non_british_white
INI101310	african
INI101310	s_asian
INI101310	e_asian
INI101310	related
INI101310	others
INI101350	white_british
INI101350	non_british_white
INI101350	african
INI101350	s_asian
INI101350	e_asian
INI101350	related
INI101350	others
INI101390	white_british
INI101390	non_british_white
INI101390	african
INI101390	s_asian
INI101390	related
INI101390	others
INI101430	white_british
INI101430	non_british_white
INI101430	african
INI101430	s_asian
INI101430	e_asian
INI101430	related
INI101430	others
INI101470	white_british
INI101470	non_british_white
INI101470	african
INI101470	s_asian
INI101470	related
INI101470	others
INI101510	white_british
INI101510	non_british_white
INI101510	african
INI101510	related
INI101510	others
INI101550	white_british
INI101550	non_british_white
INI101550	african
INI101550	s_asian
INI101550	related
INI101550	others
INI101970	white_british
INI101970	non_british_white
INI101970	african
INI101970	s_asian
INI101970	e_asian
INI101970	related
INI101970	others
INI101980	white_british
INI101980	non_british_white
INI101980	african
INI101980	s_asian
INI101980	e_asian
INI101980	related
INI101980	others
INI101990	white_british
INI101990	non_british_white
INI101990	african
INI101990	s_asian
INI101990	related
INI101990	others
INI102000	white_british
INI102000	non_british_white
INI102000	african
INI102000	s_asian
INI102000	e_asian
INI102000	related
INI102000	others
INI102010	white_british
INI102010	non_british_white
INI102010	african
INI102010	s_asian
INI102010	e_asian
INI102010	related
INI102010	others
INI102020	white_british
INI102020	non_british_white
INI102020	african
INI102020	s_asian
INI102020	related
INI102020	others
INI102030	white_british
INI102030	non_british_white
INI102030	african
INI102030	s_asian
INI102030	related
INI102030	others
INI102040	white_british
INI102040	non_british_white
INI102040	african
INI102040	s_asian
INI102040	e_asian
INI102040	related
INI102040	others
INI102050	white_british
INI102050	non_british_white
INI102050	african
INI102050	s_asian
INI102050	e_asian
INI102050	related
INI102050	others
INI102060	white_british
INI102060	non_british_white
INI102060	african
INI102060	s_asian
INI102060	e_asian
INI102060	related
INI102060	others
INI102070	white_british
INI102070	non_british_white
INI102070	african
INI102070	s_asian
INI102070	e_asian
INI102070	related
INI102070	others
INI102090	white_british
INI102090	non_british_white
INI102090	african
INI102090	s_asian
INI102090	e_asian
INI102090	related
INI102090	others
INI102120	white_british
INI102120	non_british_white
INI102120	african
INI102120	s_asian
INI102120	e_asian
INI102120	related
INI102120	others
INI102140	white_british
INI102140	non_british_white
INI102140	african
INI102140	s_asian
INI102140	e_asian
INI102140	related
INI102140	others
INI102150	white_british
INI102150	non_british_white
INI102150	african
INI102150	s_asian
INI102150	e_asian
INI102150	related
INI102150	others
INI102170	white_british
INI102170	non_british_white
INI102170	african
INI102170	s_asian
INI102170	related
INI102170	others
INI102180	white_british
INI102180	non_british_white
INI102180	african
INI102180	s_asian
INI102180	e_asian
INI102180	related
INI102180	others
INI102190	white_british
INI102190	non_british_white
INI102190	african
INI102190	s_asian
INI102190	e_asian
INI102190	related
INI102190	others
INI1021	white_british
INI1021	non_british_white
INI1021	african
INI1021	s_asian
INI1021	e_asian
INI1021	related
INI1021	others
INI102200	white_british
INI102200	non_british_white
INI102200	african
INI102200	s_asian
INI102200	related
INI102200	others
INI102210	white_british
INI102210	non_british_white
INI102210	african
INI102210	s_asian
INI102210	e_asian
INI102210	related
INI102210	others
INI102220	white_british
INI102220	non_british_white
INI102220	african
INI102220	s_asian
INI102220	e_asian
INI102220	related
INI102220	others
INI102230	white_british
INI102230	non_british_white
INI102230	african
INI102230	s_asian
INI102230	e_asian
INI102230	related
INI102230	others
INI102260	white_british
INI102260	non_british_white
INI102260	african
INI102260	s_asian
INI102260	e_asian
INI102260	related
INI102260	others
INI102270	white_british
INI102270	non_british_white
INI102270	african
INI102270	s_asian
INI102270	related
INI102270	others
INI102280	white_british
INI102280	non_british_white
INI102280	african
INI102280	s_asian
INI102280	e_asian
INI102280	related
INI102280	others
INI102290	white_british
INI102290	non_british_white
INI102290	african
INI102290	s_asian
INI102290	e_asian
INI102290	related
INI102290	others
INI102300	white_british
INI102300	non_british_white
INI102300	african
INI102300	s_asian
INI102300	related
INI102300	others
INI102310	white_british
INI102310	non_british_white
INI102310	african
INI102310	s_asian
INI102310	e_asian
INI102310	related
INI102310	others
INI102320	white_british
INI102320	non_british_white
INI102320	african
INI102320	s_asian
INI102320	related
INI102320	others
INI102330	white_british
INI102330	non_british_white
INI102330	african
INI102330	s_asian
INI102330	e_asian
INI102330	related
INI102330	others
INI102340	white_british
INI102340	non_british_white
INI102340	african
INI102340	s_asian
INI102340	e_asian
INI102340	related
INI102340	others
INI102350	white_british
INI102350	non_british_white
INI102350	african
INI102350	s_asian
INI102350	e_asian
INI102350	related
INI102350	others
INI102360	white_british
INI102360	non_british_white
INI102360	african
INI102360	s_asian
INI102360	e_asian
INI102360	related
INI102360	others
INI102370	white_british
INI102370	non_british_white
INI102370	african
INI102370	s_asian
INI102370	e_asian
INI102370	related
INI102370	others
INI102380	white_british
INI102380	non_british_white
INI102380	african
INI102380	s_asian
INI102380	e_asian
INI102380	related
INI102380	others
INI102410	white_british
INI102410	non_british_white
INI102410	african
INI102410	s_asian
INI102410	e_asian
INI102410	related
INI102410	others
INI102420	white_british
INI102420	non_british_white
INI102420	african
INI102420	s_asian
INI102420	e_asian
INI102420	related
INI102420	others
INI102430	white_british
INI102430	non_british_white
INI102430	african
INI102430	s_asian
INI102430	e_asian
INI102430	related
INI102430	others
INI102440	white_british
INI102440	non_british_white
INI102440	african
INI102440	s_asian
INI102440	e_asian
INI102440	related
INI102440	others
INI102450	white_british
INI102450	non_british_white
INI102450	african
INI102450	s_asian
INI102450	e_asian
INI102450	related
INI102450	others
INI102460	white_british
INI102460	non_british_white
INI102460	african
INI102460	s_asian
INI102460	e_asian
INI102460	related
INI102460	others
INI102470	white_british
INI102470	non_british_white
INI102470	african
INI102470	s_asian
INI102470	related
INI102470	others
INI102480	white_british
INI102480	non_british_white
INI102480	african
INI102480	s_asian
INI102480	related
INI102480	others
INI102490	white_british
INI102490	non_british_white
INI102490	african
INI102490	s_asian
INI102490	e_asian
INI102490	related
INI102490	others
INI102500	white_british
INI102500	non_british_white
INI102500	african
INI102500	s_asian
INI102500	e_asian
INI102500	related
INI102500	others
INI102530	white_british
INI102530	non_british_white
INI102530	african
INI102530	s_asian
INI102530	e_asian
INI102530	related
INI102530	others
INI102540	white_british
INI102540	non_british_white
INI102540	african
INI102540	s_asian
INI102540	e_asian
INI102540	related
INI102540	others
INI102620	white_british
INI102620	non_british_white
INI102620	african
INI102620	s_asian
INI102620	e_asian
INI102620	related
INI102620	others
INI102710	white_british
INI102710	non_british_white
INI102710	african
INI102710	s_asian
INI102710	e_asian
INI102710	related
INI102710	others
INI102720	white_british
INI102720	non_british_white
INI102720	african
INI102720	s_asian
INI102720	related
INI102720	others
INI102730	white_british
INI102730	non_british_white
INI102730	african
INI102730	s_asian
INI102730	e_asian
INI102730	related
INI102730	others
INI102740	white_british
INI102740	non_british_white
INI102740	african
INI102740	s_asian
INI102740	e_asian
INI102740	related
INI102740	others
INI102750	white_british
INI102750	non_british_white
INI102750	african
INI102750	related
INI102750	others
INI102760	white_british
INI102760	non_british_white
INI102760	african
INI102760	e_asian
INI102760	others
INI102770	white_british
INI102770	non_british_white
INI102770	african
INI102770	s_asian
INI102770	e_asian
INI102770	related
INI102770	others
INI102780	white_british
INI102780	non_british_white
INI102780	african
INI102780	s_asian
INI102780	e_asian
INI102780	related
INI102780	others
INI102810	white_british
INI102810	non_british_white
INI102810	african
INI102810	s_asian
INI102810	e_asian
INI102810	related
INI102810	others
INI102820	white_british
INI102820	non_british_white
INI102820	african
INI102820	s_asian
INI102820	e_asian
INI102820	related
INI102820	others
INI102830	white_british
INI102830	non_british_white
INI102830	african
INI102830	s_asian
INI102830	e_asian
INI102830	related
INI102830	others
INI102840	white_british
INI102840	non_british_white
INI102840	african
INI102840	s_asian
INI102840	related
INI102840	others
INI102850	white_british
INI102850	non_british_white
INI102850	african
INI102850	s_asian
INI102850	related
INI102850	others
INI102860	white_british
INI102860	non_british_white
INI102860	african
INI102860	s_asian
INI102860	related
INI102860	others
INI102870	white_british
INI102870	non_british_white
INI102870	s_asian
INI102870	related
INI102870	others
INI102880	white_british
INI102880	non_british_white
INI102880	african
INI102880	s_asian
INI102880	related
INI102880	others
INI102890	white_british
INI102890	non_british_white
INI102890	african
INI102890	s_asian
INI102890	related
INI102890	others
INI102900	white_british
INI102900	non_british_white
INI102900	african
INI102900	s_asian
INI102900	related
INI102900	others
INI102910	white_british
INI102910	non_british_white
INI102910	african
INI102910	s_asian
INI102910	related
INI102910	others
INI102940	white_british
INI102940	non_british_white
INI102940	african
INI102940	s_asian
INI102940	e_asian
INI102940	related
INI102940	others
INI102950	white_british
INI102950	non_british_white
INI102950	african
INI102950	s_asian
INI102950	e_asian
INI102950	related
INI102950	others
INI102960	white_british
INI102960	non_british_white
INI102960	african
INI102960	s_asian
INI102960	e_asian
INI102960	related
INI102960	others
INI102970	white_british
INI102970	non_british_white
INI102970	related
INI102970	others
INI102980	white_british
INI102980	non_british_white
INI102980	african
INI102980	s_asian
INI102980	e_asian
INI102980	related
INI102980	others
INI102	white_british
INI102	non_british_white
INI102	african
INI102	s_asian
INI102	e_asian
INI102	related
INI102	others
INI103010	white_british
INI103010	non_british_white
INI103010	african
INI103010	s_asian
INI103010	e_asian
INI103010	related
INI103010	others
INI103020	white_british
INI103020	non_british_white
INI103020	african
INI103020	s_asian
INI103020	e_asian
INI103020	related
INI103020	others
INI103030	white_british
INI103030	non_british_white
INI103030	african
INI103030	s_asian
INI103030	e_asian
INI103030	related
INI103030	others
INI103040	white_british
INI103040	non_british_white
INI103040	african
INI103040	s_asian
INI103040	e_asian
INI103040	related
INI103040	others
INI103050	white_british
INI103050	non_british_white
INI103050	african
INI103050	s_asian
INI103050	e_asian
INI103050	related
INI103050	others
INI103060	white_british
INI103060	non_british_white
INI103060	african
INI103060	s_asian
INI103060	e_asian
INI103060	related
INI103060	others
INI103070	white_british
INI103070	non_british_white
INI103070	african
INI103070	s_asian
INI103070	e_asian
INI103070	related
INI103070	others
INI103080	white_british
INI103080	non_british_white
INI103080	african
INI103080	s_asian
INI103080	e_asian
INI103080	related
INI103080	others
INI103090	white_british
INI103090	non_british_white
INI103090	african
INI103090	s_asian
INI103090	related
INI103090	others
INI103100	white_british
INI103100	non_british_white
INI103100	african
INI103100	s_asian
INI103100	e_asian
INI103100	related
INI103100	others
INI103150	white_british
INI103150	non_british_white
INI103150	african
INI103150	s_asian
INI103150	e_asian
INI103150	related
INI103150	others
INI103160	white_british
INI103160	non_british_white
INI103160	african
INI103160	s_asian
INI103160	e_asian
INI103160	related
INI103160	others
INI103170	white_british
INI103170	non_british_white
INI103170	african
INI103170	s_asian
INI103170	related
INI103170	others
INI103180	white_british
INI103180	non_british_white
INI103180	african
INI103180	s_asian
INI103180	e_asian
INI103180	related
INI103180	others
INI103190	white_british
INI103190	non_british_white
INI103190	african
INI103190	s_asian
INI103190	e_asian
INI103190	related
INI103190	others
INI1031	white_british
INI1031	non_british_white
INI1031	african
INI1031	s_asian
INI1031	e_asian
INI1031	related
INI1031	others
INI103200	white_british
INI103200	non_british_white
INI103200	african
INI103200	s_asian
INI103200	e_asian
INI103200	related
INI103200	others
INI103210	white_british
INI103210	non_british_white
INI103210	african
INI103210	related
INI103210	others
INI103220	white_british
INI103220	non_british_white
INI103220	african
INI103220	e_asian
INI103220	related
INI103220	others
INI103230	white_british
INI103230	non_british_white
INI103230	african
INI103230	s_asian
INI103230	e_asian
INI103230	related
INI103230	others
INI103260	white_british
INI103260	non_british_white
INI103260	african
INI103260	s_asian
INI103260	related
INI103260	others
INI103270	white_british
INI103270	non_british_white
INI103270	african
INI103270	s_asian
INI103270	e_asian
INI103270	related
INI103270	others
INI103280	white_british
INI103280	non_british_white
INI103280	african
INI103280	s_asian
INI103280	related
INI103280	others
INI103290	white_british
INI103290	non_british_white
INI103290	african
INI103290	s_asian
INI103290	related
INI103290	others
INI104000	white_british
INI104000	non_british_white
INI104000	african
INI104000	s_asian
INI104000	e_asian
INI104000	related
INI104000	others
INI104010	white_british
INI104010	non_british_white
INI104010	african
INI104010	s_asian
INI104010	e_asian
INI104010	related
INI104010	others
INI104020	white_british
INI104020	non_british_white
INI104020	african
INI104020	s_asian
INI104020	e_asian
INI104020	related
INI104020	others
INI104030	white_british
INI104030	non_british_white
INI104030	african
INI104030	s_asian
INI104030	e_asian
INI104030	related
INI104030	others
INI104050	white_british
INI104050	non_british_white
INI104050	african
INI104050	s_asian
INI104050	e_asian
INI104050	related
INI104050	others
INI104060	white_british
INI104060	non_british_white
INI104060	african
INI104060	s_asian
INI104060	e_asian
INI104060	related
INI104060	others
INI104070	white_british
INI104070	non_british_white
INI104070	african
INI104070	s_asian
INI104070	e_asian
INI104070	related
INI104070	others
INI104080	white_british
INI104080	non_british_white
INI104080	african
INI104080	s_asian
INI104080	e_asian
INI104080	related
INI104080	others
INI104090	white_british
INI104090	non_british_white
INI104090	african
INI104090	s_asian
INI104090	e_asian
INI104090	related
INI104090	others
INI104100	white_british
INI104100	non_british_white
INI104100	african
INI104100	s_asian
INI104100	e_asian
INI104100	related
INI104100	others
INI104110	white_british
INI104110	non_british_white
INI104110	african
INI104110	s_asian
INI104110	e_asian
INI104110	related
INI104110	others
INI104120	white_british
INI104120	non_british_white
INI104120	african
INI104120	s_asian
INI104120	e_asian
INI104120	related
INI104120	others
INI104130	white_british
INI104130	non_british_white
INI104130	african
INI104130	s_asian
INI104130	e_asian
INI104130	related
INI104130	others
INI104140	white_british
INI104140	non_british_white
INI104140	african
INI104140	s_asian
INI104140	e_asian
INI104140	related
INI104140	others
INI104150	white_british
INI104150	non_british_white
INI104150	african
INI104150	s_asian
INI104150	e_asian
INI104150	related
INI104150	others
INI104160	white_british
INI104160	non_british_white
INI104160	african
INI104160	s_asian
INI104160	e_asian
INI104160	related
INI104160	others
INI104170	white_british
INI104170	non_british_white
INI104170	african
INI104170	s_asian
INI104170	e_asian
INI104170	related
INI104170	others
INI104180	white_british
INI104180	non_british_white
INI104180	african
INI104180	s_asian
INI104180	e_asian
INI104180	related
INI104180	others
INI104190	white_british
INI104190	non_british_white
INI104190	african
INI104190	s_asian
INI104190	e_asian
INI104190	related
INI104190	others
INI104200	white_british
INI104200	non_british_white
INI104200	african
INI104200	s_asian
INI104200	e_asian
INI104200	related
INI104200	others
INI104210	white_british
INI104210	non_british_white
INI104210	african
INI104210	s_asian
INI104210	e_asian
INI104210	related
INI104210	others
INI104220	white_british
INI104220	non_british_white
INI104220	african
INI104220	s_asian
INI104220	e_asian
INI104220	related
INI104220	others
INI104230	white_british
INI104230	non_british_white
INI104230	african
INI104230	s_asian
INI104230	e_asian
INI104230	related
INI104230	others
INI104240	white_british
INI104240	non_british_white
INI104240	african
INI104240	s_asian
INI104240	e_asian
INI104240	related
INI104240	others
INI104250	white_british
INI104250	non_british_white
INI104250	african
INI104250	s_asian
INI104250	e_asian
INI104250	related
INI104250	others
INI104260	white_british
INI104260	non_british_white
INI104260	african
