TableID	FieldID	BasketID	Release_Date
37855	90125	2005693	2019-10-08
37855	90126	2005693	2019-10-08
37855	90127	2005693	2019-10-08
37855	90128	2005693	2019-10-08
37855	90129	2005693	2019-10-08
37855	90130	2005693	2019-10-08
37855	90131	2005693	2019-10-08
37855	90132	2005693	2019-10-08
37855	90133	2005693	2019-10-08
37855	90134	2005693	2019-10-08
37855	90135	2005693	2019-10-08
37855	90136	2005693	2019-10-08
37855	90137	2005693	2019-10-08
37855	90138	2005693	2019-10-08
37855	90139	2005693	2019-10-08
37855	90140	2005693	2019-10-08
37855	90141	2005693	2019-10-08
37855	90142	2005693	2019-10-08
37855	90143	2005693	2019-10-08
37855	90144	2005693	2019-10-08
37855	90145	2005693	2019-10-08
37855	90146	2005693	2019-10-08
37855	90147	2005693	2019-10-08
37855	90148	2005693	2019-10-08
37855	90149	2005693	2019-10-08
37855	90150	2005693	2019-10-08
37855	90151	2005693	2019-10-08
37855	90152	2005693	2019-10-08
37855	90153	2005693	2019-10-08
37855	90154	2005693	2019-10-08
37855	90155	2005693	2019-10-08
37855	90156	2005693	2019-10-08
37855	90157	2005693	2019-10-08
37855	90158	2005693	2019-10-08
37855	90159	2005693	2019-10-08
37855	90160	2005693	2019-10-08
37855	90161	2005693	2019-10-08
37855	90162	2005693	2019-10-08
37855	90163	2005693	2019-10-08
37855	90164	2005693	2019-10-08
37855	90165	2005693	2019-10-08
37855	90166	2005693	2019-10-08
37855	90167	2005693	2019-10-08
37855	90168	2005693	2019-10-08
37855	90169	2005693	2019-10-08
37855	90170	2005693	2019-10-08
37855	90171	2005693	2019-10-08
37855	90172	2005693	2019-10-08
37855	90173	2005693	2019-10-08
37855	90174	2005693	2019-10-08
37855	90175	2005693	2019-10-08
37855	90176	2005693	2019-10-08
37855	90177	2005693	2019-10-08
37855	90179	2005693	2019-10-08
37855	90180	2005693	2019-10-08
37855	90181	2005693	2019-10-08
37855	90182	2005693	2019-10-08
37855	90183	2005693	2019-10-08
37855	90184	2005693	2019-10-08
37855	90185	2005693	2019-10-08
37855	90186	2005693	2019-10-08
37855	90187	2005693	2019-10-08
37855	90188	2005693	2019-10-08
37855	90189	2005693	2019-10-08
37855	90190	2005693	2019-10-08
37855	90191	2005693	2019-10-08
37855	90192	2005693	2019-10-08
37855	90193	2005693	2019-10-08
37855	90194	2005693	2019-10-08
37855	90195	2005693	2019-10-08
37855	904	2005693	2019-10-08
37855	914	2005693	2019-10-08
37855	92	2005693	2019-10-08
37855	924	2005693	2019-10-08
37855	93	2005693	2019-10-08
37855	94	2005693	2019-10-08
37855	943	2005693	2019-10-08
37855	95	2005693	2019-10-08
37855	96	2005693	2019-10-08
37855	971	2005693	2019-10-08
37855	981	2005693	2019-10-08
37855	991	2005693	2019-10-08
39887	10004	9796	2020-01-09
39887	10005	9796	2020-01-09
39887	10007	9796	2020-01-09
39887	10115	9796	2020-01-09
39887	10132	9796	2020-01-09
39887	10133	9796	2020-01-09
39887	10134	9796	2020-01-09
39887	10136	9796	2020-01-09
39887	10137	9796	2020-01-09
39887	10138	9796	2020-01-09
39887	10139	9796	2020-01-09
39887	10140	9796	2020-01-09
39887	10141	9796	2020-01-09
39887	10142	9796	2020-01-09
39887	10143	9796	2020-01-09
39887	10144	9796	2020-01-09
39887	10145	9796	2020-01-09
39887	10146	9796	2020-01-09
39887	10147	9796	2020-01-09
39887	102	9796	2020-01-09
39887	1050	9796	2020-01-09
39887	1060	9796	2020-01-09
39887	10609	9796	2020-01-09
39887	10610	9796	2020-01-09
39887	10612	9796	2020-01-09
39887	10691	9796	2020-01-09
39887	10694	9796	2020-01-09
39887	10695	9796	2020-01-09
39887	10696	9796	2020-01-09
39887	10697	9796	2020-01-09
39887	10711	9796	2020-01-09
39887	10722	9796	2020-01-09
39887	10723	9796	2020-01-09
39887	10767	9796	2020-01-09
39887	10776	9796	2020-01-09
39887	10793	9796	2020-01-09
39887	10818	9796	2020-01-09
39887	10827	9796	2020-01-09
39887	10844	9796	2020-01-09
39887	10853	9796	2020-01-09
39887	10854	9796	2020-01-09
39887	10855	9796	2020-01-09
39887	10895	9796	2020-01-09
39887	10912	9796	2020-01-09
39887	1160	9796	2020-01-09
39887	1170	9796	2020-01-09
39887	1180	9796	2020-01-09
39887	1190	9796	2020-01-09
39887	1200	9796	2020-01-09
39887	1210	9796	2020-01-09
39887	12139	9796	2020-01-09
39887	12143	9796	2020-01-09
39887	12144	9796	2020-01-09
39887	12187	9796	2020-01-09
39887	12188	9796	2020-01-09
39887	1220	9796	2020-01-09
39887	1239	9796	2020-01-09
39887	1249	9796	2020-01-09
39887	1259	9796	2020-01-09
39887	12651	9796	2020-01-09
39887	1269	9796	2020-01-09
39887	12706	9796	2020-01-09
39887	1279	9796	2020-01-09
39887	1289	9796	2020-01-09
39887	1299	9796	2020-01-09
39887	1309	9796	2020-01-09
39887	1319	9796	2020-01-09
39887	1329	9796	2020-01-09
39887	1339	9796	2020-01-09
39887	134	9796	2020-01-09
39887	1349	9796	2020-01-09
39887	135	9796	2020-01-09
39887	1359	9796	2020-01-09
39887	1369	9796	2020-01-09
39887	137	9796	2020-01-09
39887	1379	9796	2020-01-09
39887	1389	9796	2020-01-09
39887	1408	9796	2020-01-09
39887	1418	9796	2020-01-09
39887	1428	9796	2020-01-09
39887	1438	9796	2020-01-09
39887	1448	9796	2020-01-09
39887	1458	9796	2020-01-09
39887	1468	9796	2020-01-09
39887	1478	9796	2020-01-09
39887	1488	9796	2020-01-09
39887	1498	9796	2020-01-09
39887	1508	9796	2020-01-09
39887	1518	9796	2020-01-09
39887	1528	9796	2020-01-09
39887	1538	9796	2020-01-09
39887	1548	9796	2020-01-09
39887	1558	9796	2020-01-09
39887	1568	9796	2020-01-09
39887	1578	9796	2020-01-09
39887	1588	9796	2020-01-09
39887	1598	9796	2020-01-09
39887	1608	9796	2020-01-09
39887	1618	9796	2020-01-09
39887	1628	9796	2020-01-09
39887	1717	9796	2020-01-09
39887	1727	9796	2020-01-09
39887	1737	9796	2020-01-09
39887	1747	9796	2020-01-09
39887	1757	9796	2020-01-09
39887	1797	9796	2020-01-09
39887	1807	9796	2020-01-09
39887	1835	9796	2020-01-09
39887	1845	9796	2020-01-09
39887	1873	9796	2020-01-09
39887	1883	9796	2020-01-09
39887	189	9796	2020-01-09
39887	20001	9796	2020-01-09
39887	20002	9796	2020-01-09
39887	20003	9796	2020-01-09
39887	20006	9796	2020-01-09
39887	20007	9796	2020-01-09
39887	20008	9796	2020-01-09
39887	20009	9796	2020-01-09
39887	20012	9796	2020-01-09
39887	20013	9796	2020-01-09
39887	20015	9796	2020-01-09
39887	20016	9796	2020-01-09
39887	20018	9796	2020-01-09
39887	20019	9796	2020-01-09
39887	20021	9796	2020-01-09
39887	20023	9796	2020-01-09
39887	20031	9796	2020-01-09
39887	20032	9796	2020-01-09
39887	20041	9796	2020-01-09
39887	20042	9796	2020-01-09
39887	20045	9796	2020-01-09
39887	20046	9796	2020-01-09
39887	20047	9796	2020-01-09
39887	20048	9796	2020-01-09
39887	20056	9796	2020-01-09
39887	20057	9796	2020-01-09
39887	20107	9796	2020-01-09
39887	20110	9796	2020-01-09
39887	20111	9796	2020-01-09
39887	20112	9796	2020-01-09
39887	20113	9796	2020-01-09
39887	20114	9796	2020-01-09
39887	20116	9796	2020-01-09
39887	20117	9796	2020-01-09
39887	20128	9796	2020-01-09
39887	20129	9796	2020-01-09
39887	20130	9796	2020-01-09
39887	20131	9796	2020-01-09
39887	20132	9796	2020-01-09
39887	20133	9796	2020-01-09
39887	20134	9796	2020-01-09
39887	20135	9796	2020-01-09
39887	20136	9796	2020-01-09
39887	20137	9796	2020-01-09
39887	20138	9796	2020-01-09
39887	20147	9796	2020-01-09
39887	20148	9796	2020-01-09
39887	20149	9796	2020-01-09
39887	20150	9796	2020-01-09
39887	20151	9796	2020-01-09
39887	20152	9796	2020-01-09
39887	20153	9796	2020-01-09
39887	20154	9796	2020-01-09
39887	20155	9796	2020-01-09
39887	20156	9796	2020-01-09
39887	20157	9796	2020-01-09
39887	20159	9796	2020-01-09
39887	20160	9796	2020-01-09
39887	20165	9796	2020-01-09
39887	20167	9796	2020-01-09
39887	20169	9796	2020-01-09
39887	20171	9796	2020-01-09
39887	20173	9796	2020-01-09
39887	20175	9796	2020-01-09
39887	20177	9796	2020-01-09
39887	20179	9796	2020-01-09
39887	20181	9796	2020-01-09
39887	20183	9796	2020-01-09
39887	20185	9796	2020-01-09
39887	20187	9796	2020-01-09
39887	20189	9796	2020-01-09
39887	20191	9796	2020-01-09
39887	20193	9796	2020-01-09
39887	20195	9796	2020-01-09
39887	20196	9796	2020-01-09
39887	20198	9796	2020-01-09
39887	20200	9796	2020-01-09
39887	20229	9796	2020-01-09
39887	20230	9796	2020-01-09
39887	20240	9796	2020-01-09
39887	20242	9796	2020-01-09
39887	20244	9796	2020-01-09
39887	20245	9796	2020-01-09
39887	20246	9796	2020-01-09
39887	20247	9796	2020-01-09
39887	20248	9796	2020-01-09
39887	21	9796	2020-01-09
39887	21000	9796	2020-01-09
39887	21001	9796	2020-01-09
39887	21002	9796	2020-01-09
39887	21003	9796	2020-01-09
39887	21022	9796	2020-01-09
39887	2129	9796	2020-01-09
39887	2139	9796	2020-01-09
39887	2149	9796	2020-01-09
39887	2159	9796	2020-01-09
39887	2178	9796	2020-01-09
39887	2188	9796	2020-01-09
39887	22000	9796	2020-01-09
39887	22001	9796	2020-01-09
39887	22002	9796	2020-01-09
39887	22003	9796	2020-01-09
39887	22004	9796	2020-01-09
39887	22005	9796	2020-01-09
39887	22006	9796	2020-01-09
39887	22007	9796	2020-01-09
39887	22008	9796	2020-01-09
39887	22009	9796	2020-01-09
39887	22010	9796	2020-01-09
39887	22011	9796	2020-01-09
39887	22012	9796	2020-01-09
39887	22013	9796	2020-01-09
39887	22018	9796	2020-01-09
39887	22051	9796	2020-01-09
39887	22052	9796	2020-01-09
39887	22101	9796	2020-01-09
39887	22102	9796	2020-01-09
39887	22103	9796	2020-01-09
39887	22104	9796	2020-01-09
39887	22105	9796	2020-01-09
39887	22106	9796	2020-01-09
39887	22107	9796	2020-01-09
39887	22108	9796	2020-01-09
39887	22109	9796	2020-01-09
39887	22110	9796	2020-01-09
39887	22111	9796	2020-01-09
39887	22112	9796	2020-01-09
39887	22113	9796	2020-01-09
39887	22114	9796	2020-01-09
39887	22115	9796	2020-01-09
39887	22116	9796	2020-01-09
39887	22117	9796	2020-01-09
39887	22118	9796	2020-01-09
39887	22119	9796	2020-01-09
39887	22120	9796	2020-01-09
39887	22121	9796	2020-01-09
39887	22122	9796	2020-01-09
39887	22123	9796	2020-01-09
39887	22124	9796	2020-01-09
39887	22125	9796	2020-01-09
39887	22126	9796	2020-01-09
39887	22127	9796	2020-01-09
39887	22128	9796	2020-01-09
39887	22129	9796	2020-01-09
39887	22130	9796	2020-01-09
39887	22131	9796	2020-01-09
39887	22132	9796	2020-01-09
39887	22133	9796	2020-01-09
39887	22134	9796	2020-01-09
39887	22135	9796	2020-01-09
39887	22136	9796	2020-01-09
39887	22137	9796	2020-01-09
39887	22138	9796	2020-01-09
39887	22139	9796	2020-01-09
39887	22140	9796	2020-01-09
39887	22141	9796	2020-01-09
39887	22146	9796	2020-01-09
39887	22147	9796	2020-01-09
39887	22148	9796	2020-01-09
39887	22149	9796	2020-01-09
39887	22150	9796	2020-01-09
39887	22151	9796	2020-01-09
39887	22152	9796	2020-01-09
39887	22153	9796	2020-01-09
39887	22154	9796	2020-01-09
39887	22155	9796	2020-01-09
39887	22156	9796	2020-01-09
39887	22157	9796	2020-01-09
39887	22158	9796	2020-01-09
39887	22159	9796	2020-01-09
39887	22160	9796	2020-01-09
39887	22161	9796	2020-01-09
39887	22166	9796	2020-01-09
39887	22167	9796	2020-01-09
39887	22168	9796	2020-01-09
39887	22169	9796	2020-01-09
39887	22170	9796	2020-01-09
39887	22171	9796	2020-01-09
39887	22172	9796	2020-01-09
39887	22173	9796	2020-01-09
39887	22174	9796	2020-01-09
39887	22175	9796	2020-01-09
39887	22176	9796	2020-01-09
39887	22177	9796	2020-01-09
39887	22178	9796	2020-01-09
39887	22179	9796	2020-01-09
39887	22180	9796	2020-01-09
39887	22181	9796	2020-01-09
39887	22182	9796	2020-01-09
39887	22420	9796	2020-01-09
39887	22421	9796	2020-01-09
39887	22422	9796	2020-01-09
39887	22423	9796	2020-01-09
39887	22424	9796	2020-01-09
39887	22425	9796	2020-01-09
39887	22426	9796	2020-01-09
39887	22427	9796	2020-01-09
39887	2247	9796	2020-01-09
39887	22502	9796	2020-01-09
39887	22503	9796	2020-01-09
39887	22504	9796	2020-01-09
39887	22505	9796	2020-01-09
39887	22506	9796	2020-01-09
39887	22507	9796	2020-01-09
39887	22508	9796	2020-01-09
39887	2257	9796	2020-01-09
39887	2267	9796	2020-01-09
39887	2277	9796	2020-01-09
39887	2296	9796	2020-01-09
39887	23	9796	2020-01-09
39887	2306	9796	2020-01-09
39887	23200	9796	2020-01-09
39887	23201	9796	2020-01-09
39887	23202	9796	2020-01-09
39887	23206	9796	2020-01-09
39887	23208	9796	2020-01-09
39887	23209	9796	2020-01-09
39887	23210	9796	2020-01-09
39887	23212	9796	2020-01-09
39887	23213	9796	2020-01-09
39887	23214	9796	2020-01-09
39887	23215	9796	2020-01-09
39887	23216	9796	2020-01-09
39887	23220	9796	2020-01-09
39887	23221	9796	2020-01-09
39887	23222	9796	2020-01-09
39887	23223	9796	2020-01-09
39887	23224	9796	2020-01-09
39887	23225	9796	2020-01-09
39887	23244	9796	2020-01-09
39887	23245	9796	2020-01-09
39887	23246	9796	2020-01-09
39887	23247	9796	2020-01-09
39887	23248	9796	2020-01-09
39887	23249	9796	2020-01-09
39887	23250	9796	2020-01-09
39887	23251	9796	2020-01-09
39887	23252	9796	2020-01-09
39887	23253	9796	2020-01-09
39887	23254	9796	2020-01-09
39887	23255	9796	2020-01-09
39887	23256	9796	2020-01-09
39887	23257	9796	2020-01-09
39887	23258	9796	2020-01-09
39887	23259	9796	2020-01-09
39887	23260	9796	2020-01-09
39887	23261	9796	2020-01-09
39887	23262	9796	2020-01-09
39887	23263	9796	2020-01-09
39887	23264	9796	2020-01-09
39887	23265	9796	2020-01-09
39887	23266	9796	2020-01-09
39887	23267	9796	2020-01-09
39887	23268	9796	2020-01-09
39887	23269	9796	2020-01-09
39887	23270	9796	2020-01-09
39887	23271	9796	2020-01-09
39887	23272	9796	2020-01-09
39887	23273	9796	2020-01-09
39887	23274	9796	2020-01-09
39887	23275	9796	2020-01-09
39887	23276	9796	2020-01-09
39887	23277	9796	2020-01-09
39887	23278	9796	2020-01-09
39887	23279	9796	2020-01-09
39887	23280	9796	2020-01-09
39887	23281	9796	2020-01-09
39887	23282	9796	2020-01-09
39887	23283	9796	2020-01-09
39887	23284	9796	2020-01-09
39887	23285	9796	2020-01-09
39887	23286	9796	2020-01-09
39887	23287	9796	2020-01-09
39887	23288	9796	2020-01-09
39887	23289	9796	2020-01-09
39887	23290	9796	2020-01-09
39887	23291	9796	2020-01-09
39887	23292	9796	2020-01-09
39887	23293	9796	2020-01-09
39887	23295	9796	2020-01-09
39887	23296	9796	2020-01-09
39887	23298	9796	2020-01-09
39887	23299	9796	2020-01-09
39887	23300	9796	2020-01-09
39887	23302	9796	2020-01-09
39887	23304	9796	2020-01-09
39887	23305	9796	2020-01-09
39887	23307	9796	2020-01-09
39887	23309	9796	2020-01-09
39887	23311	9796	2020-01-09
39887	23313	9796	2020-01-09
39887	23314	9796	2020-01-09
39887	23315	9796	2020-01-09
39887	23316	9796	2020-01-09
39887	23317	9796	2020-01-09
39887	23318	9796	2020-01-09
39887	2345	9796	2020-01-09
39887	2355	9796	2020-01-09
39887	2365	9796	2020-01-09
39887	2443	9796	2020-01-09
39887	2453	9796	2020-01-09
39887	2463	9796	2020-01-09
39887	2473	9796	2020-01-09
39887	2492	9796	2020-01-09
39887	25000	9796	2020-01-09
39887	25001	9796	2020-01-09
39887	25002	9796	2020-01-09
39887	25003	9796	2020-01-09
39887	25004	9796	2020-01-09
39887	25005	9796	2020-01-09
39887	25006	9796	2020-01-09
39887	25007	9796	2020-01-09
39887	25008	9796	2020-01-09
39887	25009	9796	2020-01-09
39887	25010	9796	2020-01-09
39887	25011	9796	2020-01-09
39887	25012	9796	2020-01-09
39887	25013	9796	2020-01-09
39887	25014	9796	2020-01-09
39887	25015	9796	2020-01-09
39887	25016	9796	2020-01-09
39887	25017	9796	2020-01-09
39887	25018	9796	2020-01-09
39887	25019	9796	2020-01-09
39887	25020	9796	2020-01-09
39887	25021	9796	2020-01-09
39887	25022	9796	2020-01-09
39887	25023	9796	2020-01-09
39887	25024	9796	2020-01-09
39887	25025	9796	2020-01-09
39887	25026	9796	2020-01-09
39887	25027	9796	2020-01-09
39887	25028	9796	2020-01-09
39887	25029	9796	2020-01-09
39887	25030	9796	2020-01-09
39887	25031	9796	2020-01-09
39887	25032	9796	2020-01-09
39887	25033	9796	2020-01-09
39887	25034	9796	2020-01-09
39887	25035	9796	2020-01-09
39887	25036	9796	2020-01-09
39887	25037	9796	2020-01-09
39887	25038	9796	2020-01-09
39887	25039	9796	2020-01-09
39887	25040	9796	2020-01-09
39887	25042	9796	2020-01-09
39887	25044	9796	2020-01-09
39887	25046	9796	2020-01-09
39887	25048	9796	2020-01-09
39887	25050	9796	2020-01-09
39887	25052	9796	2020-01-09
39887	25054	9796	2020-01-09
39887	25056	9796	2020-01-09
39887	25057	9796	2020-01-09
39887	25058	9796	2020-01-09
39887	25059	9796	2020-01-09
39887	25060	9796	2020-01-09
39887	25061	9796	2020-01-09
39887	25062	9796	2020-01-09
39887	25063	9796	2020-01-09
39887	25064	9796	2020-01-09
39887	25065	9796	2020-01-09
39887	25066	9796	2020-01-09
39887	25067	9796	2020-01-09
39887	25068	9796	2020-01-09
39887	25069	9796	2020-01-09
39887	25070	9796	2020-01-09
39887	25071	9796	2020-01-09
39887	25072	9796	2020-01-09
39887	25073	9796	2020-01-09
39887	25074	9796	2020-01-09
39887	25075	9796	2020-01-09
39887	25076	9796	2020-01-09
39887	25077	9796	2020-01-09
39887	25078	9796	2020-01-09
39887	25079	9796	2020-01-09
39887	25080	9796	2020-01-09
39887	25081	9796	2020-01-09
39887	25082	9796	2020-01-09
39887	25083	9796	2020-01-09
39887	25084	9796	2020-01-09
39887	25085	9796	2020-01-09
39887	25086	9796	2020-01-09
39887	25087	9796	2020-01-09
39887	25088	9796	2020-01-09
39887	25089	9796	2020-01-09
39887	25090	9796	2020-01-09
39887	25091	9796	2020-01-09
39887	25092	9796	2020-01-09
39887	25093	9796	2020-01-09
39887	25094	9796	2020-01-09
39887	25095	9796	2020-01-09
39887	25096	9796	2020-01-09
39887	25097	9796	2020-01-09
39887	25098	9796	2020-01-09
39887	25099	9796	2020-01-09
39887	25100	9796	2020-01-09
39887	25101	9796	2020-01-09
39887	25102	9796	2020-01-09
39887	25103	9796	2020-01-09
39887	25344	9796	2020-01-09
39887	25345	9796	2020-01-09
39887	25346	9796	2020-01-09
39887	25347	9796	2020-01-09
39887	25348	9796	2020-01-09
39887	25349	9796	2020-01-09
39887	25350	9796	2020-01-09
39887	25351	9796	2020-01-09
39887	25352	9796	2020-01-09
39887	25353	9796	2020-01-09
39887	25354	9796	2020-01-09
39887	25355	9796	2020-01-09
39887	25356	9796	2020-01-09
39887	25357	9796	2020-01-09
39887	25358	9796	2020-01-09
39887	25359	9796	2020-01-09
39887	25360	9796	2020-01-09
39887	25361	9796	2020-01-09
39887	25362	9796	2020-01-09
39887	25363	9796	2020-01-09
39887	25364	9796	2020-01-09
39887	25365	9796	2020-01-09
39887	25366	9796	2020-01-09
39887	25367	9796	2020-01-09
39887	25368	9796	2020-01-09
39887	25369	9796	2020-01-09
39887	25370	9796	2020-01-09
39887	25371	9796	2020-01-09
39887	25372	9796	2020-01-09
39887	25373	9796	2020-01-09
39887	25374	9796	2020-01-09
39887	25375	9796	2020-01-09
39887	25376	9796	2020-01-09
39887	25377	9796	2020-01-09
39887	25378	9796	2020-01-09
39887	25379	9796	2020-01-09
39887	25380	9796	2020-01-09
39887	25381	9796	2020-01-09
39887	25382	9796	2020-01-09
39887	25383	9796	2020-01-09
39887	25384	9796	2020-01-09
39887	25385	9796	2020-01-09
39887	25386	9796	2020-01-09
39887	25387	9796	2020-01-09
39887	25388	9796	2020-01-09
39887	25389	9796	2020-01-09
39887	25390	9796	2020-01-09
39887	25391	9796	2020-01-09
39887	25440	9796	2020-01-09
39887	25441	9796	2020-01-09
39887	25442	9796	2020-01-09
39887	25443	9796	2020-01-09
39887	25444	9796	2020-01-09
39887	25445	9796	2020-01-09
39887	25446	9796	2020-01-09
39887	25447	9796	2020-01-09
39887	25448	9796	2020-01-09
39887	25449	9796	2020-01-09
39887	25450	9796	2020-01-09
39887	25451	9796	2020-01-09
39887	25452	9796	2020-01-09
39887	25453	9796	2020-01-09
39887	25454	9796	2020-01-09
39887	25455	9796	2020-01-09
39887	25456	9796	2020-01-09
39887	25457	9796	2020-01-09
39887	25458	9796	2020-01-09
39887	25459	9796	2020-01-09
39887	25460	9796	2020-01-09
39887	25461	9796	2020-01-09
39887	25462	9796	2020-01-09
39887	25463	9796	2020-01-09
39887	25464	9796	2020-01-09
39887	25465	9796	2020-01-09
39887	25466	9796	2020-01-09
39887	25467	9796	2020-01-09
39887	25468	9796	2020-01-09
39887	25469	9796	2020-01-09
39887	25470	9796	2020-01-09
39887	25471	9796	2020-01-09
39887	25472	9796	2020-01-09
39887	25473	9796	2020-01-09
39887	25474	9796	2020-01-09
39887	25475	9796	2020-01-09
39887	25476	9796	2020-01-09
39887	25477	9796	2020-01-09
39887	25478	9796	2020-01-09
39887	25479	9796	2020-01-09
39887	25482	9796	2020-01-09
39887	25483	9796	2020-01-09
39887	25488	9796	2020-01-09
39887	25489	9796	2020-01-09
39887	25490	9796	2020-01-09
39887	25491	9796	2020-01-09
39887	25492	9796	2020-01-09
39887	25493	9796	2020-01-09
39887	25494	9796	2020-01-09
39887	25495	9796	2020-01-09
39887	25496	9796	2020-01-09
39887	25497	9796	2020-01-09
39887	25498	9796	2020-01-09
39887	25499	9796	2020-01-09
39887	25500	9796	2020-01-09
39887	25501	9796	2020-01-09
39887	25502	9796	2020-01-09
39887	25503	9796	2020-01-09
39887	25504	9796	2020-01-09
39887	25505	9796	2020-01-09
39887	25506	9796	2020-01-09
39887	25507	9796	2020-01-09
39887	25508	9796	2020-01-09
39887	25509	9796	2020-01-09
39887	25510	9796	2020-01-09
39887	25511	9796	2020-01-09
39887	25512	9796	2020-01-09
39887	25513	9796	2020-01-09
39887	25514	9796	2020-01-09
39887	25515	9796	2020-01-09
39887	25516	9796	2020-01-09
39887	25517	9796	2020-01-09
39887	25518	9796	2020-01-09
39887	25519	9796	2020-01-09
39887	25520	9796	2020-01-09
39887	25521	9796	2020-01-09
39887	25522	9796	2020-01-09
39887	25523	9796	2020-01-09
39887	25524	9796	2020-01-09
39887	25525	9796	2020-01-09
39887	25526	9796	2020-01-09
39887	25527	9796	2020-01-09
39887	25528	9796	2020-01-09
39887	25529	9796	2020-01-09
39887	25530	9796	2020-01-09
39887	25531	9796	2020-01-09
39887	25532	9796	2020-01-09
39887	25533	9796	2020-01-09
39887	25534	9796	2020-01-09
39887	25535	9796	2020-01-09
39887	25536	9796	2020-01-09
39887	25537	9796	2020-01-09
39887	25538	9796	2020-01-09
39887	25539	9796	2020-01-09
39887	25540	9796	2020-01-09
39887	25541	9796	2020-01-09
39887	25542	9796	2020-01-09
39887	25543	9796	2020-01-09
39887	25544	9796	2020-01-09
39887	25545	9796	2020-01-09
39887	25546	9796	2020-01-09
39887	25547	9796	2020-01-09
39887	25548	9796	2020-01-09
39887	25549	9796	2020-01-09
39887	25550	9796	2020-01-09
39887	25551	9796	2020-01-09
39887	25552	9796	2020-01-09
39887	25553	9796	2020-01-09
39887	25554	9796	2020-01-09
39887	25555	9796	2020-01-09
39887	25556	9796	2020-01-09
39887	25557	9796	2020-01-09
39887	25558	9796	2020-01-09
39887	25559	9796	2020-01-09
39887	25560	9796	2020-01-09
39887	25561	9796	2020-01-09
39887	25562	9796	2020-01-09
39887	25563	9796	2020-01-09
39887	25564	9796	2020-01-09
39887	25565	9796	2020-01-09
39887	25566	9796	2020-01-09
39887	25567	9796	2020-01-09
39887	25568	9796	2020-01-09
39887	25569	9796	2020-01-09
39887	25570	9796	2020-01-09
39887	25571	9796	2020-01-09
39887	25572	9796	2020-01-09
39887	25573	9796	2020-01-09
39887	25574	9796	2020-01-09
39887	25575	9796	2020-01-09
39887	25576	9796	2020-01-09
39887	25577	9796	2020-01-09
39887	25578	9796	2020-01-09
39887	25579	9796	2020-01-09
39887	25580	9796	2020-01-09
39887	25581	9796	2020-01-09
39887	25582	9796	2020-01-09
39887	25583	9796	2020-01-09
39887	25584	9796	2020-01-09
39887	25585	9796	2020-01-09
39887	25586	9796	2020-01-09
39887	25587	9796	2020-01-09
39887	25588	9796	2020-01-09
39887	25589	9796	2020-01-09
39887	25590	9796	2020-01-09
39887	25591	9796	2020-01-09
39887	25592	9796	2020-01-09
39887	25593	9796	2020-01-09
39887	25594	9796	2020-01-09
39887	25595	9796	2020-01-09
39887	25596	9796	2020-01-09
39887	25597	9796	2020-01-09
39887	25598	9796	2020-01-09
39887	25599	9796	2020-01-09
39887	25600	9796	2020-01-09
39887	25601	9796	2020-01-09
39887	25602	9796	2020-01-09
39887	25603	9796	2020-01-09
39887	25604	9796	2020-01-09
39887	25605	9796	2020-01-09
39887	25606	9796	2020-01-09
39887	25607	9796	2020-01-09
39887	25608	9796	2020-01-09
39887	25609	9796	2020-01-09
39887	25610	9796	2020-01-09
39887	25611	9796	2020-01-09
39887	25612	9796	2020-01-09
39887	25613	9796	2020-01-09
39887	25614	9796	2020-01-09
39887	25615	9796	2020-01-09
39887	25616	9796	2020-01-09
39887	25617	9796	2020-01-09
39887	25618	9796	2020-01-09
39887	25619	9796	2020-01-09
39887	25620	9796	2020-01-09
39887	25621	9796	2020-01-09
39887	25622	9796	2020-01-09
39887	25623	9796	2020-01-09
39887	25624	9796	2020-01-09
39887	25625	9796	2020-01-09
39887	25626	9796	2020-01-09
39887	25627	9796	2020-01-09
39887	25628	9796	2020-01-09
39887	25629	9796	2020-01-09
39887	25630	9796	2020-01-09
39887	25631	9796	2020-01-09
39887	25632	9796	2020-01-09
39887	25633	9796	2020-01-09
39887	25634	9796	2020-01-09
39887	25635	9796	2020-01-09
39887	25636	9796	2020-01-09
39887	25637	9796	2020-01-09
39887	25638	9796	2020-01-09
39887	25639	9796	2020-01-09
39887	25640	9796	2020-01-09
39887	25641	9796	2020-01-09
39887	25642	9796	2020-01-09
39887	25643	9796	2020-01-09
39887	25644	9796	2020-01-09
39887	25645	9796	2020-01-09
39887	25646	9796	2020-01-09
39887	25647	9796	2020-01-09
39887	25648	9796	2020-01-09
39887	25649	9796	2020-01-09
39887	25650	9796	2020-01-09
39887	25651	9796	2020-01-09
39887	25652	9796	2020-01-09
39887	25653	9796	2020-01-09
39887	25654	9796	2020-01-09
39887	25655	9796	2020-01-09
39887	25656	9796	2020-01-09
39887	25657	9796	2020-01-09
39887	25658	9796	2020-01-09
39887	25659	9796	2020-01-09
39887	25660	9796	2020-01-09
39887	25661	9796	2020-01-09
39887	25662	9796	2020-01-09
39887	25663	9796	2020-01-09
39887	25664	9796	2020-01-09
39887	25665	9796	2020-01-09
39887	25666	9796	2020-01-09
39887	25667	9796	2020-01-09
39887	25668	9796	2020-01-09
39887	25669	9796	2020-01-09
39887	25670	9796	2020-01-09
39887	25671	9796	2020-01-09
39887	25672	9796	2020-01-09
39887	25673	9796	2020-01-09
